	MCT1_id	MCT1_name	MCT1_r_value	SIT4_id	SIT4_name	SIT4_r_value	PHO85_id	PHO85_name	PHO85_r_value	PHO84_id	PHO84_name	PHO84_r_value	PHO4_id	PHO4_name	PHO4_r_value	REG1_id	REG1_name	REG1_r_value	PHO80_id	PHO80_name	PHO80_r_value	PHO81_id	PHO81_name	PHO81_r_value	PHO89_id	PHO89_name	PHO89_r_value	PHO2_id	PHO2_name	PHO2_r_value	PHO87_id	PHO87_name	PHO87_r_value	PHO90_id	PHO90_name	PHO90_r_value
293	YOR213C	SAS5	0.25162707830391795	YER178W	PDA1	0.2563410100519126	YPR154W	PIN3	0.2797216150033316	YCL037C	SRO9	0.18761425474539498	YMR171C	EAR1	0.284832284374056	YNL154C	YCK2	0.5054065156799898	YEL005C	VAB2	0.32902679145389324	YHR184W	SSP1	0.22648073432145144	YJL103C	GSM1	0.19635152709481996	YDR251W	PAM1	0.42165761816404324	YKL140W	TGL1	0.2113320888386469	YIL018W	RPL2B	0.32492113332776174
294	YGR231C	PHB2	0.25111635081823985	YJR127C	RSF2	0.256276847961518	YOL044W	PEX15	0.2796082399935439	YGL043W	DST1	0.18740136250780956	YMR224C	MRE11	0.28451358674449595	YIL075C	RPN2	0.5047977200582957	YBR111C	YSA1	0.3287077785104513	YLR256W	HAP1	0.22589919593362232	YDL047W	SIT4	0.19634064632902898	YDL214C	PRR2	0.42156378203769707	YPL269W	KAR9	0.2108803976451858	YMR229C	RRP5	0.3247033844467621
295	YER169W	RPH1	0.2510697546758231	YHL007C	STE20	0.25617171965938257	YGR019W	UGA1	0.2790978570668711	YPR164W	MMS1	0.18642266394334545	YCR046C	IMG1	0.28323262809108224	YGR097W	ASK10	0.5047104873919617	YJL035C	TAD2	0.3286422188614424	YDR495C	VPS3	0.22589345152403764	YDR096W	GIS1	0.19632556325594702	YGL006W	PMC1	0.4214891411459361	YMR119W	ASI1	0.21072234203652615	YIL019W	FAF1	0.32440565841491525
296	YNL138W	SRV2	0.25090316565293674	YOR231W	MKK1	0.256084853928869	YIL136W	OM45	0.2790516483643288	YJR075W	HOC1	0.1856832099012274	YCL044C	MGR1	0.2831412652706851	YIL112W	HOS4	0.5047102339538416	YHR067W	HTD2	0.3280713189960129	YDL201W	TRM8	0.22541523353700307	YER061C	CEM1	0.1961594339130162	YJL127C	SPT10	0.4214315956732543	YJL181W	RBH1	0.21056295165005007	YGR123C	PPT1	0.324405231096856
297	YJL155C	FBP26	0.2505904025357368	YNR026C	SEC12	0.25603543587655686	YOL129W	VPS68	0.27884351907024635	YKL078W	DHR2	0.18563603952127358	YOR141C	ARP8	0.2831033403344815	YGL023C	PIB2	0.504304126853361	YDR231C	COX20	0.32802090979611526	YJL049W	CHM7	0.225126685431309	YIL072W	HOP1	0.19592700021446866	YDR057W	YOS9	0.4210708219589972	YKL051W	SFK1	0.2105295317834943	YPR033C	HTS1	0.32380092195180393
298	YMR021C	MAC1	0.25058900070663936	YLR403W	SFP1	0.2560211669095616	YLR219W	MSC3	0.2786399566370439	YNL327W	EGT2	0.1855989997260493	YKL054C	DEF1	0.28310115345823733	YPR091C	NVJ2	0.5033702693742979	YOR276W	CAF20	0.32795399131520103	YPL082C	MOT1	0.2249288679347141	YOR180C	DCI1	0.1957148894338384	YHR135C	YCK1	0.4208761805409771	YDR105C	TMS1	0.21052568904714292	YGR208W	SER2	0.32369029540253375
299	YDL022W	GPD1	0.25036108347901465	YBR146W	MRPS9	0.25585206389885273	YPR040W	TIP41	0.2785481708588725	YPL175W	SPT14	0.18526350280119838	YNL068C	FKH2	0.2830479444038719	YLR148W	PEP3	0.5023211041570463	YGL142C	GPI10	0.32786547437092173	YML062C	MFT1	0.22488395936437225	YML013W	UBX2	0.1956769861311604	YBL067C	UBP13	0.42019002200273015	YGR004W	PEX31	0.21033918381618352	YHR046C	INM1	0.3236499801758805
300	YGR237C	YGR237C	0.24983544980115982	YGL094C	PAN2	0.25551505205014574	YOR215C	AIM41	0.2782819441018673	YOL041C	NOP12	0.18506780390179156	YDR246W	TRS23	0.2827236553954526	YER123W	YCK3	0.5022543341100725	YKL077W	YKL077W	0.3278368022217401	YGR104C	SRB5	0.22484100464132745	YPL159C	PET20	0.19565097355725525	YML100W	TSL1	0.41953898903618436	YPR083W	MDM36	0.2102611240055466	YDR395W	SXM1	0.32331372216924015
301	YLR152C	YLR152C	0.24974216555716064	YDL236W	PHO13	0.2554267054142906	YDL067C	COX9	0.2781721719442593	YLR188W	MDL1	0.18504356208089634	YIL044C	AGE2	0.28222025095145853	YLR047C	FRE8	0.5021432664836671	YDR105C	TMS1	0.32691253343859455	YER132C	PMD1	0.22480837655299923	YGL240W	DOC1	0.1956269717479687	YBR179C	FZO1	0.41913844031135805	YOR067C	ALG8	0.20950913694506626	YNL124W	NAF1	0.32318545946400923
302	YOR303W	CPA1	0.24963233783290711	YDR123C	INO2	0.25528299955925127	YNL158W	PGA1	0.2781391677347861	YMR102C	YMR102C	0.18497881027111945	YGR161C	RTS3	0.28218382508324874	YGR229C	SMI1	0.5013502232582052	YJL062W-A	COA3	0.32645025468292965	YGL144C	ROG1	0.2246831672107053	YGL205W	POX1	0.1954971099079576	YDR389W	SAC7	0.41898725436545564	YKR050W	TRK2	0.20900578372889253	YDL166C	FAP7	0.3228297065330981
303	YDR055W	PST1	0.2495893683891359	YGR113W	DAM1	0.2548043077512474	YMR041C	ARA2	0.27812406142006213	YKL056C	TMA19	0.1849523127256269	YBL069W	AST1	0.28094681808737315	YOL036W	YOL036W	0.501099048532802	YNL006W	LST8	0.32611876996843986	YNL088W	TOP2	0.22464586238337964	YOL052C-A	DDR2	0.1950036057636365	YKL187C	FAT3	0.41886848947765903	YKL116C	PRR1	0.20880512083417385	YNL110C	NOP15	0.322744348736098
304	YDR233C	RTN1	0.24939993188254256	YPL279C	FEX2	0.2546963222133917	YPL152W	RRD2	0.2780730088903732	YJR143C	PMT4	0.18485066244042886	YJL079C	PRY1	0.2798272356146258	YIL125W	KGD1	0.5006201224753519	YAR023C	YAR023C	0.325955773604994	YDR201W	SPC19	0.22458946126060833	YER051W	JHD1	0.19481800195597715	YKL050C	YKL050C	0.4184756194550237	YMR042W	ARG80	0.2086728278153352	YGR145W	ENP2	0.32248853575446274
305	YNL006W	LST8	0.24909323619840135	YIL090W	ICE2	0.2546508722665354	YNL117W	MLS1	0.27802078509304884	YNL201C	PSY2	0.1845913219066437	YLR439W	MRPL4	0.2794606778005558	YPL045W	VPS16	0.5004955227119168	YEL017W	GTT3	0.3256836917246132	YDL165W	CDC36	0.22445826537382285	YMR106C	YKU80	0.1947995936422129	YBL075C	SSA3	0.41795339228508877	YCR068W	ATG15	0.2081132766079756	YBR142W	MAK5	0.3224459364996097
306	YPR184W	GDB1	0.2489407454088006	YPL188W	POS5	0.25423683409233466	YPL127C	HHO1	0.2778233673388228	YNL182C	IPI3	0.18452337583054168	YMR070W	MOT3	0.27916668887561646	YDR176W	NGG1	0.49971508307362944	YML127W	RSC9	0.3246502789466874	YNL249C	MPA43	0.2243964376152037	YGR256W	GND2	0.19432059913086347	YGR205W	TDA10	0.4174036944751108	YLR450W	HMG2	0.2075928065835655	YBR195C	MSI1	0.32173491924139724
307	YGL066W	SGF73	0.2488412506070614	YEL063C	CAN1	0.2538288324921196	YDL021W	GPM2	0.27772710616142215	YDR023W	SES1	0.18429085174339138	YLR190W	MMR1	0.27859132216878535	YJL154C	VPS35	0.49960373287196747	YHR140W	YHR140W	0.3240620856452912	YOR305W	RRG7	0.2243131269311275	YIL120W	QDR1	0.19419983373936645	YDR255C	RMD5	0.41724353595369545	YLR382C	NAM2	0.20724955077610405	YML082W	YML082W	0.32171156450476257
308	YIL101C	XBP1	0.24868512036113588	YML016C	PPZ1	0.2534411204554264	YJR021C	REC107	0.2776692578280056	YJL011C	RPC17	0.1841806323840849	YGL040C	HEM2	0.2785320999807638	YGL095C	VPS45	0.49896966378055224	YNL048W	ALG11	0.3238676844124687	YGR079W	YGR079W	0.22418345333383352	YER033C	ZRG8	0.19397593339772923	YMR135C	GID8	0.4169899019018111	YBR289W	SNF5	0.20720321059322572	YEL048C	TCA17	0.32170960607284144
309	YOR155C	ISN1	0.24865588825950363	YDL175C	AIR2	0.25336902462136185	YER035W	EDC2	0.27743807235731405	YNR027W	BUD17	0.18416882438714072	YDR054C	CDC34	0.27852018823263935	YMR066W	SOV1	0.49824742284524476	YOL146W	PSF3	0.3237929753620212	YDL207W	GLE1	0.2241317123948453	YDR014W	RAD61	0.19358305895822223	YMR114C	YMR114C	0.4166468546916303	YPL253C	VIK1	0.207148192878604	YKL120W	OAC1	0.32158258585667626
310	YML057W	CMP2	0.24839725834051232	YHR190W	ERG9	0.25328796013760646	YHR199C	AIM46	0.27743677509606685	YGR162W	TIF4631	0.18407611440027039	YNL161W	CBK1	0.276724986149143	YDR160W	SSY1	0.49797522509461917	YDR400W	URH1	0.3237374216270291	YBR242W	YBR242W	0.22403825946170364	YBR150C	TBS1	0.19342023089841864	YJL103C	GSM1	0.41526424298040593	YMR253C	YMR253C	0.20691310866672996	YOR252W	TMA16	0.3213919339583631
311	YBR132C	AGP2	0.24833956510644128	YDL014W	NOP1	0.25317473488777315	YJL079C	PRY1	0.27731881279081516	YDL141W	BPL1	0.1837811980901195	YAL058W	CNE1	0.27637184196682385	YLR427W	MAG2	0.49781857763516746	YCL012C	YCL012C	0.32365195509838585	YJL074C	SMC3	0.22383892156218171	YLR120C	YPS1	0.19287733609530952	YPL222W	FMP40	0.4150965006074738	YLR440C	SEC39	0.20688242849593236	YKL008C	LAC1	0.32021166805739776
312	YBR151W	APD1	0.24809480828865116	YLR150W	STM1	0.2527129708139297	YOR220W	RCN2	0.2772523475595351	YER062C	GPP2	0.18376315804567636	YHR205W	SCH9	0.27615968333244073	YMR190C	SGS1	0.49740946729197444	YBR004C	GPI18	0.3224993484153594	YDR034C-A	YDR034C-A	0.22372337083831723	YMR152W	YIM1	0.1928321513017584	YOR132W	VPS17	0.4148593409708915	YLR085C	ARP6	0.20668038324538107	YOR047C	STD1	0.32020767454338345
313	YBL058W	SHP1	0.24799934033489743	YCR048W	ARE1	0.251856577783928	YPR182W	SMX3	0.2771671886683922	YLR372W	ELO3	0.1837535496761959	YIR001C	SGN1	0.2760458786777543	YBR237W	PRP5	0.4971006731103238	YDR459C	PFA5	0.32249247292378574	YBR250W	SPO23	0.22358951787397505	YBL084C	CDC27	0.19280933245649046	YPL141C	FRK1	0.41465649902727925	YKR054C	DYN1	0.20652173089761136	YDL130W	RPP1B	0.31928430090266496
314	YKR052C	MRS4	0.2479883752182751	YPL236C	ENV7	0.25154984154228555	YLR370C	ARC18	0.27709682352513537	YLR347C	KAP95	0.18352916228947713	YBR105C	VID24	0.27601938174670165	YDL126C	CDC48	0.4967208901280713	YPL046C	ELC1	0.3224315913703554	YHR007C-A	YHR007C-A	0.22347324078678188	YDR006C	SOK1	0.192768081143255	YBR102C	EXO84	0.4143981466978665	YDL220C	CDC13	0.20629146169986104	YOR301W	RAX1	0.31872837868544057
315	YIR039C	YPS6	0.24784536728893156	YKL109W	HAP4	0.2515181624952618	YPR098C	YPR098C	0.2765986431284264	YBR187W	GDT1	0.1834651080977845	YGR162W	TIF4631	0.27595140483037106	YIL031W	ULP2	0.49604245669660973	YGR102C	GTF1	0.32227304223055714	YDR263C	DIN7	0.22296523712078195	YGR087C	PDC6	0.19252125550615487	YJL089W	SIP4	0.41434489672462654	YGL146C	RRT6	0.2061081588848328	YLR048W	RPS0B	0.3180167156606512
316	YBR222C	PCS60	0.24773082305965555	YNL124W	NAF1	0.251428589758351	YFR050C	PRE4	0.2765413074211215	YDR033W	MRH1	0.1833002701962332	YBR214W	SDS24	0.2759291151844654	YBR126C	TPS1	0.49587044926943674	YGR206W	MVB12	0.32220719177608304	YDR106W	ARP10	0.22261730467481922	YCR091W	KIN82	0.19240962905352882	YMR190C	SGS1	0.41381999188328256	YLL034C	RIX7	0.20603527924310502	YDR496C	PUF6	0.3179833513945549
317	YGL161C	YIP5	0.24735389717801148	YDR035W	ARO3	0.25114281938320054	YNR034W-A	EGO4	0.27641211972318075	YDR414C	ERD1	0.18321425249026585	YER035W	EDC2	0.27519547894843327	YIR003W	AIM21	0.4955434272136941	YOR179C	SYC1	0.32197918736630504	YLL032C	YLL032C	0.2220520431854148	YER144C	UBP5	0.19229523272552784	YOR353C	SOG2	0.4137108605079069	YOR204W	DED1	0.20572704244720613	YOL020W	TAT2	0.31746779199257913
318	YKR020W	VPS51	0.24670545336129454	YGL237C	HAP2	0.2507815071522373	YGR243W	MPC3	0.27618018136269595	YLR196W	PWP1	0.18318014969753735	YDR155C	CPR1	0.2746414110043122	YER098W	UBP9	0.49523072170882876	YGL080W	MPC1	0.3216648516037345	YLR336C	SGD1	0.22204693223076916	YKL197C	PEX1	0.19222015503692239	YMR115W	MGR3	0.4136886906183103	YGR031W	IMO32	0.2053367479065672	YOR079C	ATX2	0.3168590557391998
319	YOR008C	SLG1	0.2464897318091181	YER064C	VHR2	0.2505783506644542	YMR170C	ALD2	0.27617712151274487	YGL078C	DBP3	0.18296974388725146	YAL062W	GDH3	0.2737129946308469	YNL250W	RAD50	0.49520341291662	YMR204C	INP1	0.3215779707643305	YDL154W	MSH5	0.22201300438405783	YOL047C	LDS2	0.19216095003921305	YOL084W	PHM7	0.41342134378058293	YLR305C	STT4	0.2052913422994788	YFR031C-A	RPL2A	0.31581406728562994
320	YMR251W-A	HOR7	0.24506028745339398	YHR069C	RRP4	0.2504715911389649	YMR194C-B	CMC4	0.27617258368641456	YIL128W	MET18	0.1827670839813671	YGR143W	SKN1	0.2733361637314489	YMR171C	EAR1	0.49465049879223477	YNL044W	YIP3	0.3213974066463151	YBR264C	YPT10	0.22196722345580508	YBR036C	CSG2	0.19175311959909697	YHR009C	TDA3	0.41339095660164865	YER096W	SHC1	0.20514229045920843	YPL131W	RPL5	0.3157317875776276
321	YNR001C	CIT1	0.24430446311779538	YNL241C	ZWF1	0.25043721602856944	YPL120W	VPS30	0.27600793379969096	YIL123W	SIM1	0.1824140127352046	YPR181C	SEC23	0.27314963665926645	YGL180W	ATG1	0.4933696701007698	YBR137W	YBR137W	0.3213295351624248	YJR054W	KCH1	0.22178169384553162	YLR273C	PIG1	0.19163868803343664	YHR205W	SCH9	0.4127056466025192	YDR422C	SIP1	0.2045621442640286	YNL022C	RCM1	0.31563097081475094
322	YML100W	TSL1	0.2442906261558126	YBR199W	KTR4	0.24983310976449682	YHR176W	FMO1	0.27598448935004694	YKR079C	TRZ1	0.18229573829604817	YHL007C	STE20	0.27253636478873283	YPL174C	NIP100	0.493101058360113	YDR435C	PPM1	0.32120082209953216	YFL010W-A	AUA1	0.22166469927602037	YOL048C	RRT8	0.19126777886184423	YGL056C	SDS23	0.412421693839419	YIL013C	PDR11	0.2042130261761765	YGR041W	BUD9	0.31524827187860976
323	YLR299W	ECM38	0.2437634582155534	YMR139W	RIM11	0.24969911117002372	YBR212W	NGR1	0.2759388335015219	YDL164C	CDC9	0.18211316802106742	YKL105C	SEG2	0.2711584023042772	YDR057W	YOS9	0.4928227623693182	YML041C	VPS71	0.3210305807206105	YER127W	LCP5	0.22151857271423894	YPL119C-A	YPL119C-A	0.19121192667548245	YER015W	FAA2	0.4124109351231781	YKR101W	SIR1	0.2037653426787979	YOR361C	PRT1	0.31482036459426294
324	YKL121W	DGR2	0.2436286669012411	YMR037C	MSN2	0.24903590055374267	YDL054C	MCH1	0.2754855890237793	YKL173W	SNU114	0.1819637875353794	YMR153W	NUP53	0.2703049709543393	YKL197C	PEX1	0.492704260769391	YBL091C-A	SCS22	0.3210103160725378	YGL168W	HUR1	0.22110996437850966	YIR018W	YAP5	0.1911665114418541	YER021W	RPN3	0.4120910693133476	YER180C-A	SLO1	0.20332460097842206	YGR061C	ADE6	0.314820252792169
325	YML128C	MSC1	0.24338887076003066	YNL066W	SUN4	0.24894829734538315	YOR289W	YOR289W	0.27540169499306866	YBR271W	EFM2	0.1818375200830958	YJL013C	MAD3	0.2698066203283324	YHR114W	BZZ1	0.492673234663731	YIL132C	CSM2	0.32073499354972274	YOR057W	SGT1	0.22110484427211594	YLR151C	PCD1	0.19111922085822305	YBR255W	MTC4	0.4120297224299068	YPL203W	TPK2	0.20325167652093074	YGL097W	SRM1	0.3147748537677789
326	YPR024W	YME1	0.24332503396140148	YBR077C	SLM4	0.24873707451182822	YOR292C	YOR292C	0.27534542094124886	YJL069C	UTP18	0.18160366411907325	YDR221W	GTB1	0.26964520170486367	YER172C	BRR2	0.49260068144585334	YML076C	WAR1	0.3207338568442568	YMR167W	MLH1	0.2210444152954432	YHR132W-A	IGO2	0.1909246635307141	YLR035C	MLH2	0.41193672876121357	YOR151C	RPB2	0.20324015955427227	YNR041C	COQ2	0.31468861931545145
327	YIR018W	YAP5	0.24281163879112241	YPL155C	KIP2	0.24831615957352393	YAR035W	YAT1	0.2748443573673147	YIL078W	THS1	0.18073241802387896	YLR206W	ENT2	0.2692734500807353	YLR006C	SSK1	0.4923601726632527	YDR336W	MRX8	0.32039685140522467	YGR150C	CCM1	0.22082168653284293	YMR096W	SNZ1	0.19068680456484297	YMR291W	TDA1	0.41176406804173576	YJL214W	HXT8	0.2030514583941223	YJL148W	RPA34	0.3144619119919866
328	YDR208W	MSS4	0.2427779525165927	YLR300W	EXG1	0.24809085049684032	YBR273C	UBX7	0.27473590070451087	YEL031W	SPF1	0.18069436596201094	YPL169C	MEX67	0.26887891209600157	YPL194W	DDC1	0.49226281030820235	YDL123W	SNA4	0.3202716002044055	YLR430W	SEN1	0.22055187759908218	YKL188C	PXA2	0.19045766852846008	YKL015W	PUT3	0.4108254643412515	YDR091C	RLI1	0.20286315157454046	YPL079W	RPL21B	0.3144521184820269
329	YNL305C	BXI1	0.24277234385672664	YNL155W	CUZ1	0.24798975716977695	YNL194C	YNL194C	0.27447733328162205	YBR220C	YBR220C	0.18041724773826903	YAL038W	CDC19	0.26880033063873404	YMR297W	PRC1	0.4916705426459923	YEL004W	YEA4	0.3199635087225949	YDR312W	SSF2	0.2203307446849357	YKR005C	YKR005C	0.1903437130779652	YBR126C	TPS1	0.4107414048910009	YJL147C	MRX5	0.20179163954786983	YLR401C	DUS3	0.3142748090512999
330	YKR066C	CCP1	0.2423043521789151	YMR069W	NAT4	0.24777832031755734	YJL141C	YAK1	0.27434007174249253	YNR012W	URK1	0.18035899606500505	YIL156W	UBP7	0.2681678792943361	YPR003C	YPR003C	0.4916437011539686	YDR397C	NCB2	0.3187571359908421	YDL105W	NSE4	0.22009531212905736	YPL230W	USV1	0.18994797659010232	YAL051W	OAF1	0.4104157430917515	YCR008W	SAT4	0.20173309670887815	YML080W	DUS1	0.314134801097084
331	YCR012W	PGK1	0.24219290691847187	YML126C	ERG13	0.24776185549532445	YNR048W	YNR048W	0.27427166106182194	YLR002C	NOC3	0.1800794872356972	YPR192W	AQY1	0.2678769444515487	YDL149W	ATG9	0.49157056832262136	YEL072W	RMD6	0.3175710054500736	YIL149C	MLP2	0.2198774564576058	YHL024W	RIM4	0.18994463451891816	YLR116W	MSL5	0.4101963615123337	YER153C	PET122	0.20139635477469692	YIL030C	SSM4	0.31403300328889433
332	YBR169C	SSE2	0.24216221769718715	YIR015W	RPR2	0.2475571392525727	YMR244C-A	COA6	0.27412768728414855	YOR361C	PRT1	0.17986312055628662	YDR481C	PHO8	0.26723805339193324	YPR075C	OPY2	0.4908948113031868	YOR220W	RCN2	0.3172872437904087	YNL186W	UBP10	0.21952756115563807	YDR038C	ENA5	0.1898546050136623	YDR356W	SPC110	0.4101630838546084	YOR192C	THI72	0.20137378449599264	YBR261C	TAE1	0.31387342760261006
333	YIL117C	PRM5	0.24104708167966662	YNL116W	DMA2	0.24745784196167817	YBR173C	UMP1	0.2740814062967438	YHR052W	CIC1	0.17957281070643746	YJR077C	MIR1	0.2668576917038299	YMR061W	RNA14	0.49048941589719264	YDL010W	GRX6	0.31704230501547137	YOR124C	UBP2	0.21926089636846044	YDR534C	FIT1	0.1892229920873125	YHR159W	TDA11	0.40918001515207797	YAR019C	CDC15	0.20112151142476647	YLL045C	RPL8B	0.31386025284064245
334	YPR005C	HAL1	0.23956231737974001	YMR305C	SCW10	0.24731159143541395	YLR089C	ALT1	0.27375794554718214	YEL002C	WBP1	0.17936225678875106	YNL246W	VPS75	0.2665870366221038	YPR045C	THP3	0.49021500335829	YLL049W	LDB18	0.316113467642315	YER157W	COG3	0.2187988668506466	YOR134W	BAG7	0.18897469403098313	YHR177W	YHR177W	0.40886875968784236	YGR096W	TPC1	0.19957481268160526	YBR246W	RRT2	0.31363036455450194
335	YOR386W	PHR1	0.2395558302892333	YGR155W	CYS4	0.24692777126548673	YMR081C	ISF1	0.2736570674972354	YDL047W	SIT4	0.1792419031076981	YDL080C	THI3	0.266556729108758	YOR330C	MIP1	0.49018903134111197	YNR010W	CSE2	0.31545689896718654	YPL063W	TIM50	0.2187230065360365	YMR147W	YMR147W	0.18889525043184405	YNL103W	MET4	0.40879711917286987	YKR069W	MET1	0.19931939382576708	YBR021W	FUR4	0.31333771913909125
336	YOR023C	AHC1	0.23946879904673066	YER081W	SER3	0.24634229409780908	YMR210W	MGL2	0.27356033511457584	YJL039C	NUP192	0.17919043106416135	YMR080C	NAM7	0.26617589989715085	YHR205W	SCH9	0.4898270711867661	YER134C	YER134C	0.3153598660433372	YHR088W	RPF1	0.21865138715053634	YDL054C	MCH1	0.1888196587437853	YER144C	UBP5	0.40863385220317483	YKL146W	AVT3	0.1992243178483098	YJL025W	RRN7	0.31308768827332467
337	YKL040C	NFU1	0.23910714444769923	YPL162C	YPL162C	0.24628664665871913	YPL113C	YPL113C	0.2729262778861357	YEL047C	FRD1	0.17904364279574528	YDR389W	SAC7	0.26539047101128405	YFL050C	ALR2	0.4893210644309571	YMR228W	MTF1	0.3153469753787699	YDR427W	RPN9	0.21844319274963922	YJL146W	IDS2	0.1887893813136074	YDR457W	TOM1	0.40827081853933944	YPL128C	TBF1	0.19920778666437056	YGL147C	RPL9A	0.31302359720846334
338	YDR262W	YDR262W	0.23885217355017963	YDL013W	SLX5	0.24580142635148025	YML128C	MSC1	0.2728825289505524	YPL145C	KES1	0.17892538995258386	YDL194W	SNF3	0.2648472677028523	YMR231W	PEP5	0.48873611562690966	YPL034W	YPL034W	0.31504235338099795	YIL103W	DPH1	0.21837480639073778	YHR202W	YHR202W	0.18797708087738726	YBR059C	AKL1	0.4082445889675217	YBL010C	YBL010C	0.19900349753482457	YMR010W	ANY1	0.3129225576189954
339	YOR337W	TEA1	0.23882056800870363	YER136W	GDI1	0.24579463434732635	YER178W	PDA1	0.272573988491622	YPL043W	NOP4	0.1786159405598329	YNL282W	POP3	0.26481640049644617	YFR014C	CMK1	0.4887297929987224	YML009C	MRPL39	0.3148393561885058	YDR332W	IRC3	0.21824291825247916	YBL029C-A	YBL029C-A	0.18792806288689967	YER024W	YAT2	0.4081192307091542	YJL219W	HXT9	0.1989277334880949	YFL002C	SPB4	0.3127978129575781
340	YML120C	NDI1	0.2385782496024297	YPL255W	BBP1	0.24557495406384683	YKL170W	MRPL38	0.2725232740852792	YNL112W	DBP2	0.17840033417746687	YHL018W	YHL018W	0.2642444769530393	YKL012W	PRP40	0.48869483880369463	YDR370C	DXO1	0.3146802109527191	YNL245C	CWC25	0.21820393288225268	YHL027W	RIM101	0.18714036144215404	YBR280C	SAF1	0.40781704602954855	YLR278C	YLR278C	0.19886191016030041	YNL313C	EMW1	0.31270120712665783
341	YIL146C	ATG32	0.23851171544844477	YGR231C	PHB2	0.24545432589775504	YDR003W	RCR2	0.27244798141992893	YJR015W	YJR015W	0.17836782786594177	YBL046W	PSY4	0.2639935325326789	YDR356W	SPC110	0.4886590449357683	YNL323W	LEM3	0.3143689482818316	YKL018C-A	YKL018C-A	0.21812608548720652	YNR064C	YNR064C	0.186974199843787	YDL027C	MRX9	0.40768211836684265	YFL009W	CDC4	0.19883548298007742	YHL013C	OTU2	0.3122623535543777
342	YKL062W	MSN4	0.23823748663199856	YDR020C	DAS2	0.24474510073625208	YOL048C	RRT8	0.2724386308028625	YOR254C	SEC63	0.17786099099570388	YOL148C	SPT20	0.26276259181376177	YKR017C	HEL1	0.48746379650131016	YJL164C	TPK1	0.3135667618595615	YMR282C	AEP2	0.21777462804599812	YGR146C	ECL1	0.1869339171277395	YBR216C	YBP1	0.4076011029546712	YHL040C	ARN1	0.19850713397604353	YIL114C	POR2	0.3116437948057836
343	YMR189W	GCV2	0.23793008699750842	YER158C	YER158C	0.24457423913626616	YOR084W	LPX1	0.2723291109300651	YCR028C	FEN2	0.17748871809369757	YDR462W	MRPL28	0.2622657103512122	YLL001W	DNM1	0.4865475076369588	YNL156C	NSG2	0.3132020591429271	YGR157W	CHO2	0.21737675838744974	YNR070W	PDR18	0.18683961383284728	YLR151C	PCD1	0.40695201790395064	YGR260W	TNA1	0.19846235274425703	YBR155W	CNS1	0.3114869927395142
344	YNR007C	ATG3	0.23778461200499054	YML085C	TUB1	0.2439754102883148	YMR148W	OSW5	0.2723206250408999	YML081W	TDA9	0.17716225124104532	YJR060W	CBF1	0.2621637216403092	YNL223W	ATG4	0.4863903814835372	YER044C	ERG28	0.31314480852635224	YOR371C	GPB1	0.21736506040076614	YDL005C	MED2	0.18665321879533273	YLR392C	ART10	0.4068121231663154	YPL137C	GIP3	0.1977990351853788	YMR116C	ASC1	0.3110817546805586
345	YJL174W	KRE9	0.23777541336362584	YDR153C	ENT5	0.2437591196386084	YPL135W	ISU1	0.27189527271035613	YPL211W	NIP7	0.17708652600424443	YGL045W	RIM8	0.26208065309387546	YBL022C	PIM1	0.48564920040574117	YPL119C-A	YPL119C-A	0.3128964240319697	YJR031C	GEA1	0.21724427875629834	YPL166W	ATG29	0.18653328761356258	YPL228W	CET1	0.40664019479741303	YDR004W	RAD57	0.197747236853698	YER110C	KAP123	0.3106284751365765
346	YLR178C	TFS1	0.23754571874405936	YNL108C	YNL108C	0.24350354172303526	YER053C	PIC2	0.2718354465660232	YDR326C	YSP2	0.17694488079528728	YPL176C	TRE1	0.26184692249604363	YAL053W	FLC2	0.48550292915506654	YJL193W	YJL193W	0.31282449493732273	YML104C	MDM1	0.2172016491774611	YPR164W	MMS1	0.18628235914277064	YLR324W	PEX30	0.4063703248867979	YOR134W	BAG7	0.19763350230786264	YBR189W	RPS9B	0.31057315687104325
347	YHR016C	YSC84	0.23748237541599537	YDR260C	SWM1	0.24348070709655184	YKL019W	RAM2	0.2713212653352352	YCR084C	TUP1	0.1766185948934446	YOR229W	WTM2	0.26161634895884117	YJR059W	PTK2	0.4852946298807102	YOR038C	HIR2	0.3128238863549934	YDR457W	TOM1	0.21669230385934485	YAL053W	FLC2	0.18616783700506015	YNL144C	YNL144C	0.4063325307406802	YER039C	HVG1	0.19759282157917202	YOL022C	TSR4	0.31037779452332637
348	YNL094W	APP1	0.2371882067776763	YKR052C	MRS4	0.24338717914407393	YBL049W	MOH1	0.2711602633251802	YDL102W	POL3	0.17658612404976712	YPR035W	GLN1	0.2612623427836207	YNL272C	SEC2	0.48435010598729944	YPR106W	ISR1	0.3122612250416781	YBR288C	APM3	0.21668748787540387	YHL010C	ETP1	0.18612845458277952	YGR244C	LSC2	0.4061440371335633	YOR118W	RTC5	0.19744052684389876	YNR055C	HOL1	0.3098201870079208
